ParentLocation,Location,Year,Sex,Cause,CauseCode,Average Estimated Number of Deaths,Lower Estimated Number of Death,Higher Estimated Number of Death,Date,Time
Americas,Ecuador,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,141.8,13.3,440.8,25/08/2022,16:00:00
Americas,Ecuador,2019,Male,Lower respiratory infections,ENVCAUSE039,165.1,18.5,429.0,25/08/2022,16:00:00
Americas,Ecuador,2019,Female,Ischaemic heart disease,ENVCAUSE113,166.8,18.1,438.8,25/08/2022,16:00:00
Americas,Ecuador,2019,Both sexes,Stroke,ENVCAUSE114,170.2,15.3,511.8,25/08/2022,16:00:00
Americas,Ecuador,2019,Female,Lower respiratory infections,ENVCAUSE039,177.0,19.2,466.8,25/08/2022,16:00:00
Americas,Ecuador,2019,Male,Ischaemic heart disease,ENVCAUSE113,194.3,21.0,510.8,25/08/2022,16:00:00
Americas,Ecuador,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,28.0,3.1,72.9,25/08/2022,16:00:00
Americas,Ecuador,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,30.0,3.3,76.0,25/08/2022,16:00:00
Americas,Ecuador,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,342.1,37.4,899.1,25/08/2022,16:00:00
Americas,Ecuador,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,361.2,39.0,948.2,25/08/2022,16:00:00
Americas,Ecuador,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,58.0,6.4,148.4,25/08/2022,16:00:00
Americas,Ecuador,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,68.4,6.5,213.3,25/08/2022,16:00:00
Americas,Ecuador,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,73.4,7.0,226.6,25/08/2022,16:00:00
Americas,Ecuador,2019,Male,Stroke,ENVCAUSE114,77.7,6.9,231.9,25/08/2022,16:00:00
Americas,Ecuador,2019,Female,Stroke,ENVCAUSE114,92.5,8.4,280.5,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,10.8,0.0,68.6,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Both sexes,Stroke,ENVCAUSE114,130.0,0.0,874.9,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,133.7,0.0,861.9,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,20.1,0.0,129.8,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Female,Ischaemic heart disease,ENVCAUSE113,285.8,0.0,1950.0,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,30.8,0.0,199.0,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,31.9,0.0,216.8,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Male,Ischaemic heart disease,ENVCAUSE113,319.8,0.0,2177.0,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,43.6,0.0,298.5,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Male,Stroke,ENVCAUSE114,59.7,0.0,399.9,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,605.6,0.0,4104.0,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Female,Lower respiratory infections,ENVCAUSE039,62.3,0.0,401.2,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Female,Stroke,ENVCAUSE114,70.3,0.0,475.0,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Male,Lower respiratory infections,ENVCAUSE039,71.4,0.0,463.6,25/08/2022,16:00:00
Eastern Mediterranean,Egypt,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,75.5,0.0,521.9,25/08/2022,16:00:00
Africa,Eritrea,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,131.0,91.8,196.0,25/08/2022,16:00:00
Africa,Eritrea,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,15.9,13.0,18.5,25/08/2022,16:00:00
Africa,Eritrea,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,17.1,14.4,19.4,25/08/2022,16:00:00
Africa,Eritrea,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,1701.0,1311.0,1991.0,25/08/2022,16:00:00
Africa,Eritrea,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,198.5,129.3,308.9,25/08/2022,16:00:00
Africa,Eritrea,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,329.5,221.1,502.7,25/08/2022,16:00:00
Africa,Eritrea,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,33.0,27.4,37.9,25/08/2022,16:00:00
Africa,Eritrea,2019,Female,Ischaemic heart disease,ENVCAUSE113,361.8,288.4,441.0,25/08/2022,16:00:00
Africa,Eritrea,2019,Male,Stroke,ENVCAUSE114,419.6,257.5,638.3,25/08/2022,16:00:00
Africa,Eritrea,2019,Female,Stroke,ENVCAUSE114,458.2,289.3,674.7,25/08/2022,16:00:00
Africa,Eritrea,2019,Male,Ischaemic heart disease,ENVCAUSE113,463.3,361.4,571.1,25/08/2022,16:00:00
Africa,Eritrea,2019,Female,Lower respiratory infections,ENVCAUSE039,701.6,549.3,813.6,25/08/2022,16:00:00
Africa,Eritrea,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,825.1,651.2,1011.0,25/08/2022,16:00:00
Africa,Eritrea,2019,Both sexes,Stroke,ENVCAUSE114,877.8,548.6,1320.0,25/08/2022,16:00:00
Africa,Eritrea,2019,Male,Lower respiratory infections,ENVCAUSE039,998.9,762.4,1174.0,25/08/2022,16:00:00
Europe,Spain,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Spain,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Estonia,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,1194.0,1023.0,1348.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Female,Lower respiratory infections,ENVCAUSE039,12019.0,9571.0,13906.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Both sexes,Stroke,ENVCAUSE114,13751.0,8824.0,20505.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,14363.0,11704.0,17246.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Male,Lower respiratory infections,ENVCAUSE039,15700.0,12313.0,18343.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,2394.0,1714.0,3566.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,27719.0,21839.0,32219.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,3607.0,2408.0,5637.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,562.3,471.7,644.2,25/08/2022,16:00:00
Africa,Ethiopia,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,6000.0,4128.0,9213.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,631.4,550.7,703.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Male,Stroke,ENVCAUSE114,6484.0,4087.0,9824.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Male,Ischaemic heart disease,ENVCAUSE113,7149.0,5790.0,8638.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Female,Ischaemic heart disease,ENVCAUSE113,7214.0,5939.0,8612.0,25/08/2022,16:00:00
Africa,Ethiopia,2019,Female,Stroke,ENVCAUSE114,7267.0,4707.0,10640.0,25/08/2022,16:00:00
Europe,Finland,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Finland,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Female,Ischaemic heart disease,ENVCAUSE113,113.5,72.5,157.4,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Both sexes,Stroke,ENVCAUSE114,115.2,58.0,207.3,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,13.8,9.2,19.0,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,14.9,7.5,28.2,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Male,Ischaemic heart disease,ENVCAUSE113,226.4,142.5,318.2,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,26.1,12.2,49.1,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,339.9,214.3,476.1,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Female,Lower respiratory infections,ENVCAUSE039,35.4,21.7,46.9,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,41.0,19.7,77.0,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Male,Lower respiratory infections,ENVCAUSE039,43.7,26.5,58.8,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Male,Stroke,ENVCAUSE114,51.5,25.7,93.4,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,6.3,4.3,8.4,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Female,Stroke,ENVCAUSE114,63.8,32.3,113.4,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,7.6,4.9,10.6,25/08/2022,16:00:00
Western Pacific,Fiji,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,79.1,48.2,105.7,25/08/2022,16:00:00
Europe,France,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,France,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Female,Lower respiratory infections,ENVCAUSE039,11.1,8.1,13.4,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Male,Lower respiratory infections,ENVCAUSE039,13.2,9.6,16.2,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Female,Stroke,ENVCAUSE114,16.3,9.5,25.7,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,16.8,9.9,28.3,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Male,Stroke,ENVCAUSE114,18.2,10.4,29.4,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,3.0,2.3,3.5,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Female,Ischaemic heart disease,ENVCAUSE113,24.0,17.7,30.0,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Both sexes,Lower respiratory infections,ENVCAUSE039,24.3,17.8,29.7,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Both sexes,Stroke,ENVCAUSE114,34.5,19.9,55.2,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Male,Ischaemic heart disease,ENVCAUSE113,41.0,29.8,51.7,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,6.3,4.7,7.8,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,65.0,47.5,81.7,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,7.7,4.7,12.8,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,9.1,5.2,15.4,25/08/2022,16:00:00
Western Pacific,Micronesia (Federated States of),2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,9.3,6.9,11.3,25/08/2022,16:00:00
Africa,Gabon,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,12.3,2.5,27.6,25/08/2022,16:00:00
Africa,Gabon,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,12.7,2.2,36.1,25/08/2022,16:00:00
Africa,Gabon,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,132.7,27.2,295.9,25/08/2022,16:00:00
Africa,Gabon,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,16.8,2.7,48.4,25/08/2022,16:00:00
Africa,Gabon,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,29.5,4.9,85.6,25/08/2022,16:00:00
Africa,Gabon,2019,Female,Stroke,ENVCAUSE114,31.3,5.0,80.6,25/08/2022,16:00:00
Africa,Gabon,2019,Male,Stroke,ENVCAUSE114,35.4,5.6,91.1,25/08/2022,16:00:00
Africa,Gabon,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,4.6,1.0,10.1,25/08/2022,16:00:00
Africa,Gabon,2019,Female,Ischaemic heart disease,ENVCAUSE113,41.8,7.6,98.1,25/08/2022,16:00:00
Africa,Gabon,2019,Male,Ischaemic heart disease,ENVCAUSE113,45.9,8.2,108.3,25/08/2022,16:00:00
Africa,Gabon,2019,Female,Lower respiratory infections,ENVCAUSE039,51.7,10.6,114.6,25/08/2022,16:00:00
Africa,Gabon,2019,Both sexes,Stroke,ENVCAUSE114,66.7,10.5,171.9,25/08/2022,16:00:00
Africa,Gabon,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,7.7,1.6,17.6,25/08/2022,16:00:00
Africa,Gabon,2019,Male,Lower respiratory infections,ENVCAUSE039,81.1,16.5,180.6,25/08/2022,16:00:00
Africa,Gabon,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,87.7,15.8,206.4,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,United Kingdom of Great Britain and Northern Ireland,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Georgia,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,107.7,30.8,210.6,25/08/2022,16:00:00
Europe,Georgia,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,108.7,26.9,264.5,25/08/2022,16:00:00
Europe,Georgia,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,1126.0,315.4,2319.0,25/08/2022,16:00:00
Europe,Georgia,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,15.5,4.7,32.3,25/08/2022,16:00:00
Europe,Georgia,2019,Male,Stroke,ENVCAUSE114,315.7,70.3,752.9,25/08/2022,16:00:00
Europe,Georgia,2019,Female,Stroke,ENVCAUSE114,398.2,89.2,954.2,25/08/2022,16:00:00
Europe,Georgia,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,50.4,12.7,123.4,25/08/2022,16:00:00
Europe,Georgia,2019,Female,Lower respiratory infections,ENVCAUSE039,51.8,14.8,100.9,25/08/2022,16:00:00
Europe,Georgia,2019,Male,Ischaemic heart disease,ENVCAUSE113,545.9,152.2,1121.0,25/08/2022,16:00:00
Europe,Georgia,2019,Male,Lower respiratory infections,ENVCAUSE039,55.9,15.9,109.7,25/08/2022,16:00:00
Europe,Georgia,2019,Female,Ischaemic heart disease,ENVCAUSE113,579.7,163.1,1191.0,25/08/2022,16:00:00
Europe,Georgia,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,58.3,13.8,141.8,25/08/2022,16:00:00
Europe,Georgia,2019,Both sexes,Stroke,ENVCAUSE114,713.9,159.1,1706.0,25/08/2022,16:00:00
Europe,Georgia,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,79.2,23.4,168.9,25/08/2022,16:00:00
Europe,Georgia,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,94.8,28.2,201.3,25/08/2022,16:00:00
Africa,Ghana,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,1097.0,699.0,1777.0,25/08/2022,16:00:00
Africa,Ghana,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,116.3,94.3,135.5,25/08/2022,16:00:00
Africa,Ghana,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,1419.0,921.5,2277.0,25/08/2022,16:00:00
Africa,Ghana,2019,Male,Stroke,ENVCAUSE114,1985.0,1198.0,3088.0,25/08/2022,16:00:00
Africa,Ghana,2019,Female,Lower respiratory infections,ENVCAUSE039,2281.0,1749.0,2698.0,25/08/2022,16:00:00
Africa,Ghana,2019,Male,Ischaemic heart disease,ENVCAUSE113,2439.0,1890.0,3051.0,25/08/2022,16:00:00
Africa,Ghana,2019,Female,Ischaemic heart disease,ENVCAUSE113,2529.0,2001.0,3123.0,25/08/2022,16:00:00
Africa,Ghana,2019,Female,Stroke,ENVCAUSE114,2743.0,1705.0,4170.0,25/08/2022,16:00:00
Africa,Ghana,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,322.1,219.9,496.9,25/08/2022,16:00:00
